clean_text,vosk_text,intent,changed
i need to be woken up at seven thirty tomorrow,i need to be woken up at seven thirty tomorrow,wake_up_call,False
wake me up at four am in the morning please,wake me up at forum in the morning please,wake_up_call,True
can i get a morning call at nine thirty am,can i get a morning at nine thirty m.,wake_up_call,True
please wake me up at six am tomorrow morning,please wake me up at six am tomorrow morning,wake_up_call,False
can you set an alarm for five o clock,jan you set an alarm for five o clock,wake_up_call,True
wake me up at half past eight please,wake me up at half past eight peace,wake_up_call,True
i would like a morning call at nine am,i would like a morning ball at nine am,wake_up_call,True
set a wake up call for four thirty am,set a wake up call for for thirty m.,wake_up_call,True
can i get a wake up call at six,can i get a wake up call it six,wake_up_call,True
please give me a wake up call at seven,please give me a wake up call it seven,wake_up_call,True
i need to be woken up at five am,i need to be woken up at five am,wake_up_call,False
wake me up at half past six tomorrow,wake me up with half past six tomorrow,wake_up_call,True
can you wake me up at eight am,can you wake me up with eight m,wake_up_call,True
id like a wake up call at nine thirty,like a wake up call at nine thirty,wake_up_call,True
please set an alarm call for six am,please set an alarm call for six m.,wake_up_call,True
wake me up tomorrow at seven o clock,wake me up tomorrow at seven o clock,wake_up_call,False
i need a wake up call at half past seven,i need to wake up call at half past seven,wake_up_call,True
can you set a wake up call for five,can you set a wake up call for five,wake_up_call,False
please wake me at six thirty in the morning,please wake me at six thirty in the morning,wake_up_call,False
i would like to be woken up at eight,i would like to be woken up at eight,wake_up_call,False
set an alarm call for four am please,set an alarm call for forum peace,wake_up_call,True
wake me up at nine am tomorrow morning,wake me up at nine am tomorrow morning,wake_up_call,False
can i have a wake up call at seven,can i have a wakeup call it seven,wake_up_call,True
please set a wake up call for six thirty,please better wake up call for six thirty,wake_up_call,True
i need a wake up call at half past five,i need to wake up call at half past five,wake_up_call,True
wake me up at five thirty am please,wake me up at five thirty m peace,wake_up_call,True
can you give me a wake up call at eight,can you give me a wake up call at age,wake_up_call,True
id like a morning call at six am,like a morning ball at six m.,wake_up_call,True
please wake me up at seven am,please wake me up at seven am,wake_up_call,False
set a wake up call for nine am,set a wake up call for nine m.,wake_up_call,True
i need to wake up at half past six,i need to wake up at half past six,wake_up_call,False
id like a wake up call at five am,like a wake up call at five am,wake_up_call,True
please set an alarm for seven thirty am,please set an alarm for seven thirty am,wake_up_call,False
